2018.06.14,86300,-2100,88300,88300,86300,4646948
2018.06.12,88400,-800,89900,90100,88200,1876012
2018.06.11,89200,800,88800,90200,88100,2535933
2018.06.08,88400,-2500,91000,91000,87600,4579508
2018.06.07,90900,-100,92700,92700,90600,2754947
2018.06.05,91000,1200,89800,91300,89800,2758383
2018.06.04,89800,-1600,91000,92400,89700,3141036
2018.06.01,91400,-2000,90800,92200,89600,4790644
2018.05.31,93400,-1600,94500,94700,92800,5996671
2018.05.30,95000,200,94800,95700,92800,3808299
2018.05.29,94800,300,94600,96100,93500,2733549
2018.05.28,94500,-700,94600,95600,93700,2505786
2018.05.25,95200,600,94300,97700,93900,4145819
2018.05.24,94600,-700,95300,95900,94600,3220029
2018.05.23,95300,6200,91900,95500,91500,10378915
2018.05.21,89100,1200,88400,89400,87400,3262983
2018.05.18,87900,1200,87200,88000,85400,2187789
2018.05.17,86700,-300,88400,88700,86000,2864278
2018.05.16,87000,2400,85000,87000,84800,3040180
2018.05.15,84600,-800,86000,86000,83900,2239370
2018.05.14,85400,-700,86100,86300,84500,1959236
2018.05.11,86100,300,86600,86800,85400,2107047
2018.05.10,85800,2400,85400,85800,84500,3274963
2018.05.09,83400,-100,84300,84700,83100,2284106
2018.05.08,83500,500,84500,85300,83200,2979605
2018.05.04,83000,100,83500,84100,82600,2696141
2018.05.03,82900,-200,83200,83900,82800,2362792
2018.05.02,83100,-1400,85900,86000,82900,5444240
2018.04.30,84500,-2600,85400,85700,84000,4653153
2018.04.27,87100,600,88500,88800,86800,4961867
2018.04.26,86500,4100,83800,87100,83300,7551747
2018.04.25,82400,300,81600,83000,80900,3845661
2018.04.24,82100,-2300,83300,83400,80400,6804182
2018.04.23,84400,0,83400,85300,83300,3002461
2018.04.20,84400,-3500,85900,86300,84000,4590640
2018.04.19,87900,3300,85800,88200,85300,5901782
2018.04.18,84600,1800,84100,85400,83700,3375376
2018.04.17,82800,-1200,83900,84000,82300,2501282
2018.04.16,84000,-200,84200,84700,83400,1489091
2018.04.13,84200,200,85000,85900,83900,3032369
2018.04.12,84000,2800,81900,85100,81500,5725102
2018.04.11,81200,800,82400,82400,81000,3053453
2018.04.10,80400,-200,80000,80800,79200,2924054
2018.04.09,80600,300,80000,81200,79300,3231256
2018.04.06,80300,-2600,80000,80600,79300,5693281
2018.04.05,82900,2500,82200,83200,81200,3255356
2018.04.04,80400,-1400,82500,83000,80000,2964537
2018.04.03,81800,500,80300,81800,78700,3553815
2018.04.02,81300,0,81700,82800,81100,2342407
2018.03.30,81300,1000,81200,83300,81100,3681673
2018.03.29,80300,0,80800,81300,79600,3618849
2018.03.28,80300,-1100,79900,82200,79600,4820673
2018.03.27,81400,-2600,84700,84800,80100,7184488
2018.03.26,84000,900,82300,84000,81000,6121334
2018.03.23,83100,-5500,85100,86400,82800,7310739
2018.03.22,88600,200,88800,89300,88000,2698169
2018.03.21,88400,-1200,89600,90300,88000,2942484
2018.03.20,89600,-300,88900,89700,88000,3083666
2018.03.19,89900,100,90200,91500,89500,3743718
2018.03.16,89800,200,88500,89900,87200,5006430
2018.03.15,89600,-1100,90300,90500,88600,4106667
2018.03.14,90700,700,89300,90900,89200,5939290
2018.03.13,90000,5100,88000,90000,87600,8775741
2018.03.12,84900,1600,84900,85600,84300,2744795
2018.03.09,83300,-200,84400,85900,83100,5159197
2018.03.08,83500,800,83900,84300,81800,4440076
2018.03.07,82700,300,83600,83900,82400,4992841
2018.03.06,82400,4100,80100,82500,80000,7588369
2018.03.05,78300,900,77500,78900,77100,3415061
2018.03.02,77400,600,76300,77800,75900,2673152
2018.02.28,76800,-1900,78600,79200,76600,3102987
2018.02.27,78700,1200,78700,79200,78400,3395415
2018.02.26,77500,200,78300,78500,77200,2327486
2018.02.23,77300,1400,76100,77600,76000,2404473
2018.02.22,75900,-1000,76100,77400,75700,1879461
2018.02.21,76900,1400,75800,77200,75800,2653870
2018.02.20,75500,-1000,76400,76500,75200,2507719
2018.02.19,76500,-1100,78900,79000,76100,3350577
2018.02.14,77600,-100,78400,79500,77000,3943628
2018.02.13,77700,3200,75900,77800,75800,7814367
2018.02.12,74500,1100,73700,74700,73400,3317876
2018.02.09,73400,-500,72100,74200,72000,5118112
2018.02.08,73900,2800,71900,74200,71600,5586858
2018.02.07,71100,900,73700,73800,70800,6007913
2018.02.06,70200,0,69100,71300,68200,5679965
2018.02.05,70200,-2000,70200,70900,69800,4058439
2018.02.02,72200,-2200,74500,74600,71800,4343077
2018.02.01,74400,900,74900,75200,74000,2987816
2018.01.31,73500,400,72200,74500,72200,5800892
2018.01.30,73100,-2200,74300,74600,73100,5443314
2018.01.29,75300,-200,76500,77000,75000,3618328
2018.01.26,75500,-300,76400,76400,74200,4296170
2018.01.25,75800,3400,73400,76200,72300,8758929
2018.01.24,72400,1100,71600,73200,71500,3802939
2018.01.23,71300,200,71800,72200,70900,4671451
2018.01.22,71100,-2200,72800,72800,70700,5610463
2018.01.19,73300,-1900,75300,75800,73000,3898397
2018.01.18,75200,1100,75800,76800,74600,6199800
2018.01.17,74100,-300,74400,75000,73700,3256624
2018.01.16,74400,1700,72700,74700,72700,4383229
2018.01.15,72700,-1700,73700,74100,72500,3541267
2018.01.12,74400,1800,73300,74500,72000,5659087
2018.01.11,72600,-300,73200,73800,72000,3777867
2018.01.10,72900,-4000,76700,76700,72500,9123901
2018.01.09,76900,-1300,78300,78900,76300,3343874
2018.01.08,78200,-1100,79500,80000,77400,2960495
2018.01.05,79300,2200,78400,79400,78300,3395065
2018.01.04,77100,-600,78700,79700,77100,3729328
2018.01.03,77700,1100,78100,78800,77300,3097644
2018.01.02,76600,100,77300,77300,76200,2014838
2017.12.28,76500,1400,75400,76700,75200,2825939
2017.12.27,75100,1100,75400,76400,74400,4291492
2017.12.26,74000,-2700,76600,76900,74000,6253943
2017.12.22,76700,-300,76400,77400,76300,3382954
2017.12.21,77000,-3100,80200,80600,76900,4831110
2017.12.20,80100,-100,80900,81600,79900,4375810
2017.12.19,80200,3000,78400,80800,78200,6782210
2017.12.18,77200,1500,76200,77300,75900,3237589
2017.12.15,75700,-300,77100,77400,75600,3374982
2017.12.14,76000,-800,77200,77600,76000,5552560
2017.12.13,76800,-1000,77400,77500,76200,3485920
2017.12.12,77800,-900,79000,79000,77100,3746347
2017.12.11,78700,0,79000,79500,78000,2493176
2017.12.08,78700,2700,77500,78900,76900,3660716
2017.12.07,76000,-1500,78300,78300,75600,5166136
2017.12.06,77500,-400,78700,79500,77200,3934238
2017.12.05,77900,-1200,77600,79300,77100,3736568
2017.12.04,79100,1700,77600,79200,76800,4115752
2017.12.01,77400,600,77200,78800,77100,4340592
2017.11.30,76800,-5600,77000,79600,76800,11213748
2017.11.29,82400,-200,82900,83000,82100,2418748
2017.11.28,82600,-500,82900,83600,81200,4083144
2017.11.27,83100,-2000,86000,86700,82000,7105679
2017.11.24,85100,400,84500,85400,83900,2073899
2017.11.23,84700,-2100,86200,86300,84500,2840382
2017.11.22,86800,1800,86500,87700,86100,4592670
2017.11.21,85000,2900,83200,85000,82800,5540888
2017.11.20,82100,-900,83300,83300,81800,2988991
2017.11.17,83000,500,83300,84800,83000,4339090
2017.11.16,82500,500,82300,82800,81200,3053355
2017.11.15,82000,-1400,83800,84200,81900,3207872
2017.11.14,83400,1100,83000,84500,82900,3399976
2017.11.13,82300,300,82000,83100,81800,2955651
2017.11.10,82000,-400,81300,82800,81000,2357772
2017.11.09,82400,-800,83200,83500,81600,3748489
2017.11.08,83200,800,82100,84400,81800,3396387
2017.11.07,82400,-1100,82800,83300,82200,2993945
2017.11.06,83500,-900,83600,84100,83000,3131468
2017.11.03,84400,1000,83400,84500,81900,4050123
2017.11.02,83400,-1900,85000,85100,83200,4464960
2017.11.01,85300,3100,86000,86000,84000,7067296
2017.10.31,82200,2400,80000,82700,79200,6620890
2017.10.30,79800,1400,79600,81300,79100,5883529
2017.10.27,78400,-300,78100,78700,76500,8929263
2017.10.26,78700,-3000,80000,82000,78500,7528077
2017.10.25,81700,-100,82100,82600,80300,3914170
2017.10.24,81800,-2900,84000,84200,81600,5236092
2017.10.23,84700,3500,82600,84700,82100,5388391
2017.10.20,81200,2200,79800,82400,79600,6911051
2017.10.19,79000,-1900,79900,81800,79000,7675978
2017.10.18,80900,-2600,83200,83300,80000,9070685
2017.10.17,83500,-700,85700,86600,83500,6802500
2017.10.16,84200,-1900,86100,87100,82800,6985619
2017.10.13,86100,-2400,88500,88500,85600,6101810
2017.10.12,88500,-600,89200,89900,88100,4313702
2017.10.11,89100,400,89900,90300,88100,5500820
2017.10.10,88700,5800,86300,90000,85300,7956055
2017.09.29,82900,-300,83300,84300,82200,3579139
2017.09.28,83200,800,84500,85500,82500,4817018
2017.09.27,82400,300,83100,83800,81400,5029200
2017.09.26,82100,-4200,84100,85100,81000,11035272
2017.09.25,86300,3200,83600,86300,83600,4656285
2017.09.22,83100,0,82900,84300,82000,5970218
2017.09.21,83100,2400,81100,83400,80400,6961713
2017.09.20,80700,1500,79300,81200,78400,5268665
2017.09.19,79200,-500,80100,80500,78500,3934389
2017.09.18,79700,2500,78200,80000,77700,3638325
2017.09.15,77200,400,76100,77500,76000,2725277
2017.09.14,76800,1100,76300,76800,75700,3366621
2017.09.13,75700,1000,75000,77400,74300,5682708
2017.09.12,74700,900,74800,74900,73500,3676865
2017.09.11,73800,1200,73600,74200,73200,3321612
2017.09.08,72600,1200,72000,72800,71500,2868673
2017.09.07,71400,-300,71600,72800,71200,3877849
2017.09.06,71700,1800,69900,71900,69700,4476200
2017.09.05,69900,1800,68600,70100,67900,4026248
2017.09.04,68100,-600,66600,68600,66600,3234465
2017.09.01,68700,100,69000,69200,67700,2304425
2017.08.31,68600,100,68900,69300,68200,2054717
2017.08.30,68500,900,68300,68900,68100,2118742
2017.08.29,67600,-300,67300,67900,66400,2967906
2017.08.28,67900,-500,68000,68100,67100,1843458
2017.08.25,68400,300,68300,68400,67600,1862764
2017.08.24,68100,100,68200,68700,67500,2333347
2017.08.23,68000,-200,69000,69000,67600,3072911
2017.08.22,68200,1000,67400,68200,67200,2208365
2017.08.21,67200,200,67300,67800,66600,2570150
2017.08.18,67000,600,64900,67300,64800,3130891
2017.08.17,66400,300,66800,67300,66100,3709768
2017.08.16,66100,1000,67200,67300,65800,4714899
2017.08.14,65100,3700,63000,65100,62300,5239246
2017.08.11,61400,-3000,62000,63000,61400,6664578
2017.08.10,64400,200,63700,64600,63200,4474120
2017.08.09,64200,-2100,65400,65400,64000,4037319
2017.08.08,66300,2200,64900,66400,64800,4372768
2017.08.07,64100,100,64000,65000,63700,3518575
2017.08.04,64000,-1500,65100,66100,63200,5938549
2017.08.03,65500,-2500,67900,67900,65200,4992104
2017.08.02,68000,2500,67900,68200,66600,4161592
2017.08.01,65500,-500,65300,66500,64700,3744523
2017.07.31,66000,1400,63700,66000,63700,4769724
2017.07.28,64600,-3800,67800,67900,64200,8093780
2017.07.27,68400,1600,66800,69500,66800,6177375
2017.07.26,66800,-3600,69600,69900,66700,9659618
2017.07.25,70400,-2600,72900,73000,70100,6028435
2017.07.24,73000,1800,71300,73000,71000,3598173
2017.07.21,71200,-100,70800,71300,70300,1599111
2017.07.20,71300,300,71400,71700,70800,1647153
2017.07.19,71000,200,71200,71200,70000,2009799
2017.07.18,70800,-400,70700,71800,70600,2066194
2017.07.17,71200,100,71800,71900,70200,2804598
2017.07.14,71100,500,71400,72200,70700,2931832
2017.07.13,70600,1700,69500,71900,69200,5432312
2017.07.12,68900,-100,68700,69500,68400,3462150
2017.07.11,69000,1700,67400,69000,66900,3187332
2017.07.10,67300,700,67000,67500,65700,2667048
2017.07.07,66600,-1500,67600,68400,66100,3242213
2017.07.06,68100,100,69000,69400,67500,4048922
2017.07.05,68000,2200,65600,68200,65300,4557456
2017.07.04,65800,-500,65900,67100,65300,2895782
2017.07.03,66300,-1100,66500,66900,65500,3763473
2017.06.30,67400,-1100,67400,67800,67000,3230282
2017.06.29,68500,1300,67900,68800,67100,3702501
2017.06.28,67200,-2000,68100,69200,66800,5520578
2017.06.27,69200,1700,68200,69600,67000,4951341
2017.06.26,67500,2500,65000,67500,65000,3516630
2017.06.23,65000,0,64500,65400,63500,3189590
2017.06.22,65000,200,66500,66500,64500,4977159
2017.06.21,64800,800,63300,66300,62900,5650669
2017.06.20,64000,1200,64700,65400,63700,6519471
2017.06.19,62800,2300,61300,63200,61300,5315543
2017.06.16,60500,-100,61100,61600,59900,3932203
2017.06.15,60600,1300,59300,61000,59300,4549233
2017.06.14,59300,500,59200,60000,58800,4441904
2017.06.13,58800,1300,57700,58900,56900,3431811
2017.06.12,57500,-800,57200,57900,56800,2650404
2017.06.09,58300,1600,56700,58400,56500,4799560
2017.06.08,56700,200,56500,57000,56200,3943311
2017.06.07,56500,400,55900,56900,55400,3040030
2017.06.05,56100,-1000,57200,57200,55900,2525078
2017.06.02,57100,700,56900,57500,56400,2481215
2017.06.01,56400,-600,56700,56900,56100,2006611
2017.05.31,57000,-400,57400,57900,56500,3314659
2017.05.30,57400,-500,58200,58400,56600,2368225
2017.05.29,57900,800,57700,58800,57100,3294700
2017.05.26,57100,1300,56000,57100,56000,3145737
2017.05.25,55800,0,56400,56400,55400,1996135
2017.05.24,55800,700,55700,56500,55600,2324952
2017.05.23,55100,-900,56400,56500,55000,2410542
2017.05.22,56000,1800,54900,56000,54800,2544180
2017.05.19,54200,-1500,55100,55600,54200,2860160
2017.05.18,55700,1000,53600,55700,53400,3494997
2017.05.17,54700,-600,55400,55700,54400,2485465
2017.05.16,55300,-300,56200,56800,55200,2546047
2017.05.15,55600,300,55300,56100,55300,1542366
2017.05.12,55300,-1100,56400,56400,55100,2303244
2017.05.11,56400,800,56000,56400,54800,3509393
2017.05.10,55600,-1300,57400,58100,55200,4766870
2017.05.08,56900,1000,56000,57000,55700,3818771
2017.05.04,55900,500,55900,55900,55000,2780438
2017.05.02,55400,1400,55300,55900,54800,4347745
2017.04.28,54000,400,53600,54700,53400,3573387
2017.04.27,53600,-100,53800,53900,52700,2743963
2017.04.26,53700,1300,53100,54200,53000,5609007
2017.04.25,52400,0,52800,52800,51300,5312931
2017.04.24,52400,400,52700,53200,52100,3158545
2017.04.21,52000,600,51800,52500,51300,3834454
2017.04.20,51400,1550,49750,51700,49700,3573280
2017.04.19,49850,-350,50300,50400,49850,1587172
2017.04.18,50200,1000,49600,50400,49300,1899560
2017.04.17,49200,-600,50200,50300,49100,2002100
2017.04.14,49800,50,49750,50700,49450,2845128
2017.04.13,49750,750,49100,50200,48650,2367158
2017.04.12,49000,150,48800,49200,48550,1694663
2017.04.11,48850,-150,48550,49350,48400,2384127
2017.04.10,49000,-800,49700,49750,48950,1824895
2017.04.07,49800,400,49450,49800,48700,2645476
2017.04.06,49400,-900,50300,50500,49100,2991825
2017.04.05,50300,-700,50600,51000,49950,2758658
2017.04.04,51000,-800,52100,52200,50800,2192884
2017.04.03,51800,1300,50800,51900,50700,2361892
2017.03.31,50500,-400,50800,50800,49900,2682196
2017.03.30,50900,-400,51100,51500,50200,2204243
2017.03.29,51300,500,51000,52200,50800,4154277
2017.03.28,50800,100,51200,51300,50000,2862493
2017.03.27,50700,1200,50000,51100,49950,5607032
2017.03.24,49500,1050,50000,50200,49300,5174622
2017.03.23,48450,-200,48950,49300,48150,2473925
2017.03.22,48650,1100,47000,48800,47000,4157526
2017.03.21,47550,-50,47900,48250,47000,3720816
2017.03.20,47600,850,46950,47650,46550,3929405
2017.03.17,46750,-2400,48400,48400,46600,8098258
2017.03.16,49150,350,49350,49650,48500,3458839
2017.03.15,48800,-1500,49350,49500,48550,4688787
2017.03.14,50300,-700,51800,51900,50300,4024138
2017.03.13,51000,1800,49550,51100,49300,4948062
2017.03.10,49200,1200,48100,49550,47500,3849912
2017.03.09,48000,0,48200,48850,48000,2957372
2017.03.08,48000,-800,48800,49300,47900,3728263
2017.03.07,48800,-550,49100,49300,48050,3439908
2017.03.06,49350,2250,47600,49400,47550,5045970
2017.03.03,47100,-600,47650,48250,46700,3937032
2017.03.02,47700,1000,46850,47850,46800,7093071
2017.02.28,46700,700,46600,47600,46200,5588155
2017.02.27,46000,-1500,46850,47000,45650,7604699
2017.02.24,47500,-2700,49850,50000,47400,7707747
2017.02.23,50200,-400,50000,50400,49050,3374139
2017.02.22,50600,-300,51600,51700,50600,2678429
2017.02.21,50900,1000,49950,51000,49350,2227708
2017.02.20,49900,-500,50900,51000,49600,2265276
2017.02.17,50400,800,50400,51100,50200,4927937
2017.02.16,49600,1700,48350,49600,48200,4840918
2017.02.15,47900,-550,48300,48700,47550,8725221
2017.02.14,48450,-2250,51100,51600,48100,8593878
2017.02.13,50700,700,49550,51000,49500,4124290
2017.02.10,50000,-2700,52000,52200,50000,9120878
2017.02.09,52700,-1900,53100,53700,52500,6547266
2017.02.08,54600,1300,53700,54600,52400,3552260
2017.02.07,53300,-400,53800,54500,53100,2405891
2017.02.06,53700,0,54200,54400,53300,1897002
2017.02.03,53700,900,52500,53700,51800,3718619
2017.02.02,52800,-1200,53500,54000,52700,3486140
2017.02.01,54000,300,54300,54900,53700,2813046
2017.01.31,53700,400,53300,54500,52700,4118790
2017.01.26,53300,1600,52500,53500,52400,4517114
2017.01.25,51700,100,52200,52500,51600,2715809
2017.01.24,51600,800,51300,52000,51100,3449130
2017.01.23,50800,1650,49950,51000,49900,4148659
2017.01.20,49150,-450,49700,50100,49150,1943195
2017.01.19,49600,750,49550,50100,49100,2332268
2017.01.18,48850,-450,48950,49400,48300,2974091
2017.01.17,49300,0,49300,50200,49250,2309955
2017.01.16,49300,-1000,50100,50300,48800,4974924
2017.01.13,50300,-300,49850,50700,49850,4219771
2017.01.12,50600,-1000,51600,51600,50400,5060622
2017.01.11,51600,1850,50000,51900,50000,4360058
2017.01.10,49750,200,49850,50200,49200,2561968
2017.01.09,49550,1550,48500,49750,48200,3871999
2017.01.06,48000,1050,47700,48450,47600,3166843
2017.01.05,46950,450,47000,47500,46850,2377163
2017.01.04,46500,-750,47000,47150,46200,2722599
2017.01.03,47250,1450,46200,47300,46200,2655477
2017.01.02,45800,1100,44750,46000,44600,1547681
2016.12.29,44700,-650,45150,45200,44600,1808856
2016.12.28,45350,-300,45350,45750,45100,1296254
2016.12.27,45650,0,45550,45950,45400,1175619
2016.12.26,45650,-650,46200,46600,45250,1603230
2016.12.23,46300,800,46200,46400,45950,2982024
2016.12.22,45500,500,46000,46650,45150,4045912
2016.12.21,45000,-150,45500,45750,45000,1662010
2016.12.20,45150,0,45400,45550,44950,1110753
2016.12.19,45150,-1250,46250,46300,45050,1997194
2016.12.16,46400,800,45800,46450,45700,2100809
2016.12.15,45600,-250,45850,46050,45000,1828843
2016.12.14,45850,900,45350,46100,45350,2010708
2016.12.13,44950,-350,44700,45700,44700,1822952
2016.12.12,45300,-200,45750,45850,44850,1440589
2016.12.09,45500,-750,46450,46750,45450,3003326
2016.12.08,46250,1000,46200,46650,46100,3313157
2016.12.07,45250,50,45750,45800,45200,1984369
2016.12.06,45200,800,44700,45500,44600,3099065
2016.12.05,44400,0,44050,44600,43800,1703219
2016.12.02,44400,200,43350,44500,43300,4244113
2016.12.01,44200,1300,43000,44400,43000,3491185
2016.11.30,42900,500,42900,43800,42650,4325524
2016.11.29,42400,-200,42400,43100,41800,1777480
2016.11.28,42600,0,42400,43250,42100,1513215
2016.11.25,42600,-50,43050,43300,42250,1328958
2016.11.24,42650,-400,43350,43850,42500,1789745
2016.11.23,43050,350,43000,43900,42550,4047443
2016.11.22,42700,1950,41250,42800,41200,3306186
2016.11.21,40750,-1250,41800,41900,40650,1883627
2016.11.18,42000,100,42300,42400,41700,3331134
2016.11.17,41900,1050,41500,41900,41200,2383464
2016.11.16,40850,1150,40450,41000,40250,2101878
2016.11.15,39700,0,39700,40400,39500,2030086
2016.11.14,39700,-150,40000,40450,39700,1589911
2016.11.11,39850,-1150,40000,40450,39550,2962651
2016.11.10,41000,1350,41000,41050,40500,2520434
2016.11.09,39650,-1850,41650,41750,38700,5779291
2016.11.08,41500,0,42100,42150,41250,1882987
2016.11.07,41500,300,41800,42050,41200,2033220
2016.11.04,41200,50,41150,41400,40850,2600930
2016.11.03,41150,150,40900,41700,40700,2580396
2016.11.02,41000,-1000,41250,41400,40450,2822651
2016.11.01,42000,1000,41700,42350,41600,3173446
2016.10.31,41000,-1450,42500,42900,41000,3297943
2016.10.28,42450,-550,42700,42950,42100,2251179
2016.10.27,43000,100,42900,43600,42600,4814197
2016.10.26,42900,1850,41300,42900,41300,6364037
2016.10.25,41050,900,40350,41650,40200,4469224
2016.10.24,40150,-800,41000,41150,39850,2211109
2016.10.21,40950,900,39500,41000,39500,2436212
2016.10.20,40050,0,40250,40300,38850,5423960
2016.10.19,40050,-1600,41150,41450,39850,5033246
2016.10.18,41650,-650,42200,42300,41300,2559222
2016.10.17,42300,750,41750,42300,41400,2314725
2016.10.14,41550,600,41300,41900,41200,2708972
2016.10.13,40950,-300,41450,41700,40950,3638071
2016.10.12,41250,-50,41000,41900,41000,3521492
2016.10.11,41300,0,41300,42000,41100,2810503
2016.10.10,41300,-900,42200,42500,41200,2916252
2016.10.07,42200,-350,42700,42700,41900,2637734
2016.10.06,42550,-50,43100,43150,42400,2815496
2016.10.05,42600,800,42150,42950,41200,4387312
2016.10.04,41800,1600,41500,41800,41000,3639803
2016.09.30,40200,0,39750,40950,39600,3764773
2016.09.29,40200,-1000,40600,40750,40150,3976705
2016.09.28,41200,50,41300,42000,40950,4189804
2016.09.27,41150,1650,39400,41150,39150,4001505
2016.09.26,39500,150,39350,39500,38800,1669862
2016.09.23,39350,-50,39550,39650,39050,2095120
2016.09.22,39400,250,39800,39800,39150,3214630
2016.09.21,39150,-100,39000,39150,38650,1731450
2016.09.20,39250,50,39200,39450,38750,2594490
2016.09.19,39200,1400,38700,39450,38250,5283684
2016.09.13,37800,800,37600,38300,37500,3928646
2016.09.12,37000,-1950,37500,38300,37000,4885896
2016.09.09,38950,250,38550,39000,38350,2748415
2016.09.08,38700,800,37900,38700,37900,3698781
2016.09.07,37900,-100,38200,38800,37900,3786844
2016.09.06,38000,500,37750,38000,37350,2123160
2016.09.05,37500,850,36900,37500,36850,2337575
2016.09.02,36650,550,36100,36700,35950,1828390
2016.09.01,36100,-350,36400,36400,35700,1713669
2016.08.31,36450,150,36400,36450,35750,2832970
2016.08.30,36300,50,36800,36950,35550,2766460
2016.08.29,36250,0,35350,36400,35300,2782441
2016.08.26,36250,550,35850,36350,35750,2635343
2016.08.25,35700,-50,35100,35750,34900,1568516
2016.08.24,35750,150,35900,35950,35300,1689924
2016.08.23,35600,-400,36250,36300,35550,3014421
2016.08.22,36000,600,35500,36050,35250,4149396
2016.08.19,35400,1250,34400,35400,34200,4683750
2016.08.18,34150,600,33550,34250,33550,1855081
2016.08.17,33550,-150,33750,33900,32900,2083372
2016.08.16,33700,-650,34950,34950,33700,2883043
2016.08.12,34350,-450,34450,35100,34200,2437735
2016.08.11,34800,1000,33700,34800,33450,2980478
2016.08.10,33800,-1250,34900,35000,33650,3193311
2016.08.09,35050,100,34850,35200,34450,2112078
2016.08.08,34950,150,35150,35250,34400,2157854
2016.08.05,34800,1150,34300,34900,33950,2830058
2016.08.04,33650,100,33950,34200,33350,1477680
2016.08.03,33550,-200,33300,34400,33000,2698841
2016.08.02,33750,-1100,34600,34700,33650,2123735
2016.08.01,34850,450,34700,35300,34600,3274413
2016.07.29,34400,850,33550,34400,33450,4660512
2016.07.28,33550,100,33150,33550,33000,3586965
2016.07.27,33450,1400,32600,33450,32550,4762165
2016.07.26,32050,-450,32400,32400,31100,5028045
2016.07.25,32500,500,32300,32650,32150,2147590
2016.07.22,32000,-150,32150,32150,31200,2442893
2016.07.21,32150,50,32400,32800,32100,1879147
2016.07.20,32100,-350,32300,32400,31850,1775583
2016.07.19,32450,-300,32900,33000,31950,2340759
2016.07.18,32750,50,32900,33100,32500,1515167
2016.07.15,32700,-350,33300,33500,32650,2580255
2016.07.14,33050,400,32500,33300,32450,3145494
2016.07.13,32650,650,32700,32950,32450,3779418
2016.07.12,32000,0,32250,32300,31550,2523664
2016.07.11,32000,950,31750,32300,31650,3938161
2016.07.08,31050,400,30700,31250,30550,2424460
2016.07.07,30650,50,30750,31350,30600,2715183
2016.07.06,30600,-1250,31100,31350,30300,6314347
2016.07.05,31850,-900,32650,32650,31850,2577231
2016.07.04,32750,600,32250,32900,32050,3192033
2016.07.01,32150,-250,31800,32700,31600,5289586
2016.06.30,32400,600,32000,32550,31700,4571310
2016.06.29,31800,650,31800,32200,31700,3801424
2016.06.28,31150,-900,31150,31600,30650,5072467
2016.06.27,32050,250,31350,32050,31050,6146337
2016.06.24,31800,50,32800,33100,30450,16852175
2016.06.23,31750,800,30900,31800,30850,7147499
2016.06.22,30950,1150,30200,30950,30000,5122638
2016.06.21,29800,-250,30050,30150,29550,2376833
2016.06.20,30050,1050,29800,30050,29050,4501015
2016.06.17,29000,-650,30000,30000,28750,2891783
2016.06.16,29650,-300,30250,30400,29350,3687253
2016.06.15,29950,900,29350,30150,29300,5751526
2016.06.14,29050,700,28150,29300,28150,3490535
2016.06.13,28350,-650,28650,28700,28000,2607031
2016.06.10,29000,0,29150,29200,28700,2413698
2016.06.09,29000,450,28700,29400,28650,5336122
2016.06.08,28550,-100,29050,29300,28450,3940058
2016.06.07,28650,1050,27700,28750,27650,4435065
2016.06.03,27600,-450,28150,28450,27400,3680988
2016.06.02,28050,-450,28600,29050,28000,3443745
2016.06.01,28500,-200,28850,29000,28400,3630711
2016.05.31,28700,-300,28650,29000,28200,5414611
2016.05.30,29000,350,28850,29400,28650,5492886
2016.05.27,28650,1650,27200,28750,27150,7719656
2016.05.26,27000,-50,27150,27200,26850,1938084
2016.05.25,27050,200,27450,27450,26950,2250906
2016.05.24,26850,-350,27350,27350,26700,2428278
2016.05.23,27200,900,26800,27450,26650,4534043
2016.05.20,26300,-300,26600,26650,26250,2245019
2016.05.19,26600,400,26750,26900,26400,4367007
2016.05.18,26200,300,25800,26400,25650,2474774
2016.05.17,25900,-200,26250,26300,25900,1545947
2016.05.16,26100,0,26100,26300,25900,1337159
2016.05.13,26100,0,26100,26250,25900,1849910
2016.05.12,26100,-100,26050,26250,25850,1759282
2016.05.11,26200,-200,26500,26550,26100,1735332
2016.05.10,26400,650,25750,26400,25750,2564593
2016.05.09,25750,-900,26150,26550,25700,5291220
2016.05.04,26650,-1000,27450,27500,26500,4388484
2016.05.03,27650,-200,27950,28100,27650,1373116
2016.05.02,27850,-300,27950,28300,27750,1306092
2016.04.29,28150,250,27700,28250,27500,2878692
2016.04.28,27900,-1250,29100,29150,27850,6766879
2016.04.27,29150,0,29300,29750,29000,6213757
2016.04.26,29150,1650,27550,29200,27550,7750203
2016.04.25,27500,0,27650,27800,27350,1506644
2016.04.22,27500,-50,27450,27800,27350,1556764
2016.04.21,27550,0,27700,27950,27500,2999400
2016.04.20,27550,100,27500,28000,27500,3231788
2016.04.19,27450,250,27500,27550,27350,1843729
2016.04.18,27200,-450,28000,28150,27200,3861103
2016.04.15,27650,400,27450,27800,27350,2785108
2016.04.14,27250,100,27600,27850,27250,4761215
2016.04.12,27150,0,27200,27550,27100,1850577
2016.04.11,27150,-650,27600,27700,27150,2425426
2016.04.08,27800,900,26950,27800,26900,3718690
2016.04.07,26900,-600,27450,27450,26750,4588396
2016.04.06,27500,-350,27550,27850,27450,2410844
2016.04.05,27850,-50,27900,28100,27600,2032745
2016.04.04,27900,-300,28100,28150,27800,2823088
2016.04.01,28200,50,28450,28500,28050,2991431
2016.03.31,28150,-500,28700,28850,28000,4336581
2016.03.30,28650,-250,29150,29500,28650,3512889
2016.03.29,28900,350,28850,29150,28700,2343876
